CODEX_ID,X_centroid,Y_centroid,Sample,leiden_R,phenotype
CODEX_347,2034.642349,85.1975089,D0_batch_2_Sample,1,Non-immune cells
CODEX_348,3123.590909,85.19090909,D0_batch_2_Sample,2,Non-immune cells
CODEX_349,3819.515674,84.80721003,D0_batch_2_Sample,1,Non-immune cells
CODEX_350,4476.35,83.38333333,D0_batch_2_Sample,1,Non-immune cells
CODEX_351,468.9444444,86.38888889,D0_batch_2_Sample,2,Non-immune cells
CODEX_352,871.8009709,85.25728155,D0_batch_2_Sample,1,Non-immune cells
CODEX_353,926.5465116,85.6627907,D0_batch_2_Sample,2,Non-immune cells
CODEX_354,2331.854839,88.30645161,D0_batch_2_Sample,2,Endomucin
CODEX_355,2367.960674,88.37640449,D0_batch_2_Sample,1,Non-immune cells
CODEX_356,4608.75,83.875,D0_batch_2_Sample,1,Non-immune cells
CODEX_357,6166.644279,85.96766169,D0_batch_2_Sample,2,Endomucin
CODEX_358,198.5,90.01282051,D0_batch_2_Sample,2,Non-immune cells
CODEX_359,727.6028037,87.54672897,D0_batch_2_Sample,2,Non-immune cells
CODEX_360,4041.149616,88.46419437,D0_batch_2_Sample,1,Non-immune cells
CODEX_361,4121.388889,87.01282051,D0_batch_2_Sample,1,Non-immune cells
CODEX_362,4935.293388,86.96280992,D0_batch_2_Sample,1,Non-immune cells
CODEX_363,5390.006726,88.75112108,D0_batch_2_Sample,1,Non-immune cells
CODEX_364,6505.650685,88.09589041,D0_batch_2_Sample,1,Non-immune cells
CODEX_365,6571.566667,88.29047619,D0_batch_2_Sample,2,Endomucin
CODEX_366,1750.388889,91.16666667,D0_batch_2_Sample,1,Non-immune cells
CODEX_367,2444.0,89.75,D0_batch_2_Sample,2,Non-immune cells
CODEX_368,3227.0,89.11111111,D0_batch_2_Sample,1,Non-immune cells
CODEX_369,3580.286164,88.24842767,D0_batch_2_Sample,1,Non-immune cells
CODEX_370,3992.073034,90.09550562,D0_batch_2_Sample,2,Endomucin
CODEX_371,5871.934783,91.02173913,D0_batch_2_Sample,1,Non-immune cells
CODEX_372,6289.552632,89.55263158,D0_batch_2_Sample,2,Endomucin
CODEX_373,752.2321429,91.91071429,D0_batch_2_Sample,1,Non-immune cells
CODEX_374,2598.0,92.1,D0_batch_2_Sample,2,Endomucin
CODEX_375,2666.591954,94.01724138,D0_batch_2_Sample,2,Non-immune cells
CODEX_376,5331.043762,94.26536313,D0_batch_2_Sample,1,Non-immune cells
CODEX_377,3110.311321,94.31132075,D0_batch_2_Sample,2,Non-immune cells
CODEX_378,3463.595238,93.57142857,D0_batch_2_Sample,1,Non-immune cells
CODEX_379,4376.823353,96.93113772,D0_batch_2_Sample,1,Non-immune cells
CODEX_380,5720.232143,93.28571429,D0_batch_2_Sample,2,Endomucin
CODEX_381,6320.872549,94.10784314,D0_batch_2_Sample,1,Endomucin
CODEX_382,1169.435252,95.67985612,D0_batch_2_Sample,2,Endomucin
CODEX_383,1453.026829,99.08536585,D0_batch_2_Sample,1,Non-immune cells
CODEX_384,1872.0,96.90740741,D0_batch_2_Sample,1,Non-immune cells
CODEX_385,3416.491632,96.01464435,D0_batch_2_Sample,1,Non-immune cells
CODEX_386,431.5851064,98.77659574,D0_batch_2_Sample,2,Non-immune cells
CODEX_387,4070.651724,97.90689655,D0_batch_2_Sample,2,Non-immune cells
CODEX_388,4255.059322,96.87288136,D0_batch_2_Sample,1,Non-immune cells
CODEX_389,5003.542553,100.4574468,D0_batch_2_Sample,2,Non-immune cells
CODEX_390,5501.293333,98.86,D0_batch_2_Sample,2,Endomucin
CODEX_391,6452.716216,99.58108108,D0_batch_2_Sample,2,Non-immune cells
CODEX_392,158.875,99.675,D0_batch_2_Sample,2,Endomucin
CODEX_393,565.6787072,101.0931559,D0_batch_2_Sample,1,Non-immune cells
CODEX_394,1085.0625,98.625,D0_batch_2_Sample,2,Non-immune cells
CODEX_395,3905.93662,100.9507042,D0_batch_2_Sample,2,Endomucin
CODEX_396,5092.283019,101.3867925,D0_batch_2_Sample,1,Non-immune cells
CODEX_397,5833.587948,97.49674267,D0_batch_2_Sample,1,Non-immune cells
CODEX_398,6592.630435,100.4043478,D0_batch_2_Sample,2,Endomucin
CODEX_399,1278.384615,101.7692308,D0_batch_2_Sample,2,Endomucin
CODEX_400,1906.333333,103.375,D0_batch_2_Sample,2,Non-immune cells
CODEX_401,2483.697133,101.8763441,D0_batch_2_Sample,1,Non-immune cells
CODEX_402,3189.1,100.85,D0_batch_2_Sample,1,Non-immune cells
CODEX_403,5153.667883,103.0547445,D0_batch_2_Sample,2,Endomucin
CODEX_404,5973.807692,101.9615385,D0_batch_2_Sample,1,Non-immune cells
CODEX_405,6622.488235,102.6529412,D0_batch_2_Sample,2,Endomucin
CODEX_406,337.066474,103.6098266,D0_batch_2_Sample,2,Non-immune cells
CODEX_407,1725.772727,104.7222222,D0_batch_2_Sample,2,Non-immune cells
CODEX_408,2118.292683,103.3780488,D0_batch_2_Sample,1,Non-immune cells
CODEX_409,2330.712121,106.9848485,D0_batch_2_Sample,2,Endomucin
CODEX_410,3315.261905,104.6746032,D0_batch_2_Sample,1,Non-immune cells
CODEX_411,3638.373684,105.5105263,D0_batch_2_Sample,1,Non-immune cells
CODEX_412,2517.438776,107.3571429,D0_batch_2_Sample,2,Endomucin
CODEX_413,2584.118182,107.4090909,D0_batch_2_Sample,2,Non-immune cells
CODEX_414,2703.940945,108.507874,D0_batch_2_Sample,1,Non-immune cells
CODEX_415,4429.227273,108.1818182,D0_batch_2_Sample,1,Non-immune cells
CODEX_416,6080.125,106.375,D0_batch_2_Sample,2,Non-immune cells
CODEX_417,679.3672566,109.0663717,D0_batch_2_Sample,2,Non-immune cells
CODEX_418,2849.071429,108.2142857,D0_batch_2_Sample,2,Non-immune cells
CODEX_419,478.0760369,111.7442396,D0_batch_2_Sample,1,Non-immune cells
CODEX_420,2072.883838,109.9343434,D0_batch_2_Sample,2,Non-immune cells
CODEX_421,2218.436306,110.589172,D0_batch_2_Sample,1,Non-immune cells
CODEX_422,3505.166667,113.8645833,D0_batch_2_Sample,1,Non-immune cells
CODEX_423,3618.722222,109.7698413,D0_batch_2_Sample,1,Non-immune cells
CODEX_424,4509.907407,109.3703704,D0_batch_2_Sample,1,Non-immune cells
CODEX_425,21.33707865,113.8539326,D0_batch_2_Sample,1,Non-immune cells
CODEX_426,518.3545455,111.5181818,D0_batch_2_Sample,2,Endomucin
CODEX_427,961.9848485,114.1666667,D0_batch_2_Sample,1,Non-immune cells
CODEX_428,1378.456044,106.9725275,D0_batch_2_Sample,1,Non-immune cells
CODEX_429,1497.806667,114.5266667,D0_batch_2_Sample,2,Non-immune cells
CODEX_430,1786.877143,111.2085714,D0_batch_2_Sample,1,Non-immune cells
CODEX_431,1888.961538,112.6025641,D0_batch_2_Sample,2,Non-immune cells
CODEX_432,2423.040541,114.463964,D0_batch_2_Sample,1,Non-immune cells
CODEX_433,2746.857895,113.0052632,D0_batch_2_Sample,1,Non-immune cells
CODEX_434,3336.733333,112.8333333,D0_batch_2_Sample,2,Non-immune cells
CODEX_435,4897.314815,112.0111111,D0_batch_2_Sample,2,Endomucin
CODEX_436,238.8045685,110.0228426,D0_batch_2_Sample,2,Non-immune cells
CODEX_437,2047.460784,113.5,D0_batch_2_Sample,2,Endomucin
CODEX_438,3045.504016,114.8373494,D0_batch_2_Sample,2,Non-immune cells
CODEX_439,4246.12963,119.2777778,D0_batch_2_Sample,1,Non-immune cells
CODEX_440,4854.3,114.8294118,D0_batch_2_Sample,1,Non-immune cells
CODEX_441,5068.843949,115.3407643,D0_batch_2_Sample,1,Non-immune cells
CODEX_442,205.9649682,115.9267516,D0_batch_2_Sample,1,Non-immune cells
CODEX_443,811.4879518,118.4518072,D0_batch_2_Sample,2,Non-immune cells
CODEX_444,1697.386598,115.4690722,D0_batch_2_Sample,2,Endomucin
CODEX_445,1984.616788,117.040146,D0_batch_2_Sample,1,Non-immune cells
CODEX_446,2382.725166,115.5860927,D0_batch_2_Sample,1,Non-immune cells
CODEX_447,2543.143275,117.9502924,D0_batch_2_Sample,1,Non-immune cells
CODEX_448,4106.506734,117.476431,D0_batch_2_Sample,1,Non-immune cells
CODEX_449,4286.270833,117.0833333,D0_batch_2_Sample,2,Non-immune cells
CODEX_450,4330.251244,116.4004975,D0_batch_2_Sample,1,Non-immune cells
CODEX_451,4468.360465,115.8643411,D0_batch_2_Sample,2,Endomucin
CODEX_452,5992.576923,116.8076923,D0_batch_2_Sample,1,Non-immune cells
CODEX_453,6440.006849,116.6369863,D0_batch_2_Sample,2,Endomucin
CODEX_454,6478.615152,116.2939394,D0_batch_2_Sample,1,Non-immune cells
CODEX_455,4585.008671,118.800578,D0_batch_2_Sample,2,Non-immune cells
CODEX_456,4655.3,120.0428571,D0_batch_2_Sample,2,Endomucin
CODEX_457,5223.7,120.0555556,D0_batch_2_Sample,2,Non-immune cells
CODEX_458,94.81460674,121.2191011,D0_batch_2_Sample,2,Non-immune cells
CODEX_459,394.0135135,120.0540541,D0_batch_2_Sample,1,Non-immune cells
CODEX_460,722.1111111,121.8055556,D0_batch_2_Sample,2,Endomucin
CODEX_461,753.644186,120.1744186,D0_batch_2_Sample,1,Non-immune cells
CODEX_462,2238.38,119.94,D0_batch_2_Sample,1,Non-immune cells
CODEX_463,3973.114286,118.5,D0_batch_2_Sample,1,Non-immune cells
CODEX_464,4715.910256,122.0128205,D0_batch_2_Sample,2,Non-immune cells
CODEX_465,5639.3,119.1,D0_batch_2_Sample,2,Endomucin
CODEX_466,905.5104167,122.0,D0_batch_2_Sample,2,Endomucin
CODEX_467,1460.28626,124.4694656,D0_batch_2_Sample,1,Non-immune cells
CODEX_468,1523.329268,123.8170732,D0_batch_2_Sample,2,Endomucin
CODEX_469,2564.166667,122.5666667,D0_batch_2_Sample,1,Non-immune cells
CODEX_470,3262.957143,123.6428571,D0_batch_2_Sample,1,Non-immune cells
CODEX_471,4220.9375,122.3125,D0_batch_2_Sample,2,Non-immune cells
CODEX_472,4532.926667,123.2733333,D0_batch_2_Sample,1,Non-immune cells
CODEX_473,6098.942105,123.0684211,D0_batch_2_Sample,2,Non-immune cells
CODEX_474,1611.476744,124.4767442,D0_batch_2_Sample,2,Non-immune cells
CODEX_475,3006.814465,125.2044025,D0_batch_2_Sample,2,Endomucin
CODEX_476,4056.481221,124.2746479,D0_batch_2_Sample,1,Non-immune cells
CODEX_477,4679.244186,124.4767442,D0_batch_2_Sample,1,Non-immune cells
CODEX_478,5902.551948,125.3831169,D0_batch_2_Sample,2,Non-immune cells
CODEX_479,1061.290123,126.5987654,D0_batch_2_Sample,1,Non-immune cells
CODEX_480,1963.772727,125.0636364,D0_batch_2_Sample,1,Non-immune cells
CODEX_481,2358.188889,128.1740741,D0_batch_2_Sample,1,Non-immune cells
CODEX_482,2642.376712,127.5547945,D0_batch_2_Sample,2,Non-immune cells
CODEX_483,2879.182927,128.2804878,D0_batch_2_Sample,2,Non-immune cells
CODEX_484,3403.326087,126.5217391,D0_batch_2_Sample,2,Non-immune cells
CODEX_485,3560.5,127.5,D0_batch_2_Sample,1,Non-immune cells
CODEX_486,5187.004918,126.1721311,D0_batch_2_Sample,1,Non-immune cells
CODEX_487,6537.792683,131.0203252,D0_batch_2_Sample,2,Endomucin
CODEX_488,644.8225806,128.6774194,D0_batch_2_Sample,1,Non-immune cells
CODEX_489,1233.615044,130.0752212,D0_batch_2_Sample,1,Non-immune cells
CODEX_490,1368.816667,131.7333333,D0_batch_2_Sample,1,Non-immune cells
CODEX_491,1551.684549,128.723176,D0_batch_2_Sample,1,Non-immune cells
CODEX_492,1821.645631,129.1990291,D0_batch_2_Sample,2,Endomucin
CODEX_493,3346.584211,127.5105263,D0_batch_2_Sample,2,Endomucin
CODEX_494,4427.956311,128.2864078,D0_batch_2_Sample,1,Non-immune cells
CODEX_495,5262.83526,127.9682081,D0_batch_2_Sample,1,Non-immune cells
CODEX_496,5944.800885,128.7300885,D0_batch_2_Sample,1,Non-immune cells
CODEX_497,6309.820755,126.9025157,D0_batch_2_Sample,2,Endomucin
CODEX_498,6344.140449,129.3314607,D0_batch_2_Sample,2,Endomucin
CODEX_499,6596.727848,127.4113924,D0_batch_2_Sample,2,Endomucin
CODEX_500,427.0620915,130.2254902,D0_batch_2_Sample,1,Non-immune cells
CODEX_501,788.2362637,129.8736264,D0_batch_2_Sample,1,Non-immune cells
CODEX_502,2329.986726,128.800885,D0_batch_2_Sample,1,Non-immune cells
CODEX_503,2445.136364,127.469697,D0_batch_2_Sample,1,Non-immune cells
CODEX_504,5678.008197,130.9754098,D0_batch_2_Sample,1,Non-immune cells
CODEX_505,4188.23012,130.8180723,D0_batch_2_Sample,1,Non-immune cells
CODEX_506,4621.868984,133.868984,D0_batch_2_Sample,1,Non-immune cells
CODEX_507,4955.067376,132.4007092,D0_batch_2_Sample,2,Non-immune cells
CODEX_508,6162.121118,132.6801242,D0_batch_2_Sample,1,Non-immune cells
CODEX_509,1663.47561,134.4930314,D0_batch_2_Sample,1,Non-immune cells
CODEX_510,2464.2,133.7,D0_batch_2_Sample,1,Non-immune cells
CODEX_511,2829.5,133.7571429,D0_batch_2_Sample,2,Non-immune cells
CODEX_512,4743.880531,137.8893805,D0_batch_2_Sample,1,Non-immune cells
CODEX_513,5140.604513,130.1294537,D0_batch_2_Sample,1,Non-immune cells
CODEX_514,5606.323529,136.7058824,D0_batch_2_Sample,2,Endomucin
CODEX_515,5831.357143,134.4365079,D0_batch_2_Sample,2,Endomucin
CODEX_516,6247.205128,134.6153846,D0_batch_2_Sample,1,Non-immune cells
CODEX_517,83.4037037,136.8851852,D0_batch_2_Sample,2,Non-immune cells
CODEX_518,222.4772727,136.0227273,D0_batch_2_Sample,2,Non-immune cells
CODEX_519,262.9962406,138.6804511,D0_batch_2_Sample,1,Non-immune cells
CODEX_520,1295.084615,137.5153846,D0_batch_2_Sample,2,Endomucin
CODEX_521,1395.617647,136.8970588,D0_batch_2_Sample,2,Endomucin
CODEX_522,1594.289474,136.622807,D0_batch_2_Sample,1,Non-immune cells
CODEX_523,2102.8375,135.1875,D0_batch_2_Sample,1,Non-immune cells
CODEX_524,3140.585106,137.3510638,D0_batch_2_Sample,1,Non-immune cells
CODEX_525,5520.271739,135.9782609,D0_batch_2_Sample,2,Endomucin
CODEX_526,54.4757085,138.6538462,D0_batch_2_Sample,1,Non-immune cells
CODEX_527,329.3297872,138.8617021,D0_batch_2_Sample,2,Non-immune cells
CODEX_528,609.5283401,141.4392713,D0_batch_2_Sample,1,Non-immune cells
CODEX_529,1255.462963,137.9074074,D0_batch_2_Sample,1,Non-immune cells
CODEX_530,1714.081395,138.7170543,D0_batch_2_Sample,1,Non-immune cells
CODEX_531,2693.241071,137.3214286,D0_batch_2_Sample,1,Non-immune cells
CODEX_532,2987.213376,139.1751592,D0_batch_2_Sample,1,Non-immune cells
CODEX_533,3438.200441,139.5837004,D0_batch_2_Sample,2,Non-immune cells
CODEX_534,4151.410112,139.8033708,D0_batch_2_Sample,1,Non-immune cells
CODEX_535,4353.956311,138.4029126,D0_batch_2_Sample,2,Endomucin
CODEX_536,4531.335821,139.4552239,D0_batch_2_Sample,1,Non-immune cells
CODEX_537,151.345815,140.9757709,D0_batch_2_Sample,1,Non-immune cells
CODEX_538,1735.292079,140.8168317,D0_batch_2_Sample,2,Non-immune cells
CODEX_539,2078.02,140.1533333,D0_batch_2_Sample,1,Non-immune cells
CODEX_540,2417.753333,139.78,D0_batch_2_Sample,2,Non-immune cells
CODEX_541,2862.944444,141.5,D0_batch_2_Sample,2,Non-immune cells
CODEX_542,3026.761538,139.0230769,D0_batch_2_Sample,2,Non-immune cells
CODEX_543,6124.25,139.8333333,D0_batch_2_Sample,1,Non-immune cells
CODEX_544,6199.549608,140.5992167,D0_batch_2_Sample,1,Non-immune cells
CODEX_545,6660.929319,142.3848168,D0_batch_2_Sample,1,Endomucin
CODEX_546,6713.527027,139.9054054,D0_batch_2_Sample,1,Non-immune cells
CODEX_547,106.3148148,142.2222222,D0_batch_2_Sample,2,Non-immune cells
CODEX_548,1621.529851,142.0223881,D0_batch_2_Sample,1,Non-immune cells
CODEX_549,2720.164516,141.016129,D0_batch_2_Sample,1,Non-immune cells
CODEX_550,3907.82973,143.527027,D0_batch_2_Sample,1,Non-immune cells
CODEX_551,4383.836585,141.0073171,D0_batch_2_Sample,1,Non-immune cells
CODEX_552,5003.593168,141.9906832,D0_batch_2_Sample,1,Non-immune cells
CODEX_553,5317.992754,140.3623188,D0_batch_2_Sample,1,Non-immune cells
CODEX_554,5852.297357,142.1475771,D0_batch_2_Sample,1,Non-immune cells
CODEX_555,1189.91791,145.7686567,D0_batch_2_Sample,2,Endomucin
CODEX_556,1326.371287,146.480198,D0_batch_2_Sample,1,Endomucin
CODEX_557,2927.073171,144.5853659,D0_batch_2_Sample,2,Non-immune cells
CODEX_558,3070.987805,143.8414634,D0_batch_2_Sample,2,Non-immune cells
CODEX_559,5060.769841,144.0396825,D0_batch_2_Sample,1,Non-immune cells
CODEX_560,5331.14,149.7,D0_batch_2_Sample,1,Non-immune cells
CODEX_561,6268.364865,142.972973,D0_batch_2_Sample,1,Non-immune cells
CODEX_562,6512.646067,143.6573034,D0_batch_2_Sample,2,Endomucin
CODEX_563,696.6512605,146.1302521,D0_batch_2_Sample,1,Non-immune cells
CODEX_564,820.5920502,145.6548117,D0_batch_2_Sample,1,Non-immune cells
CODEX_565,911.5,144.5,D0_batch_2_Sample,1,Non-immune cells
CODEX_566,950.5772947,147.4951691,D0_batch_2_Sample,1,Non-immune cells
CODEX_567,2498.773973,144.6369863,D0_batch_2_Sample,1,Non-immune cells
CODEX_568,5441.036364,146.3181818,D0_batch_2_Sample,1,Non-immune cells
CODEX_569,5815.573171,147.1341463,D0_batch_2_Sample,2,Endomucin
CODEX_570,6443.5,147.9117647,D0_batch_2_Sample,1,Non-immune cells
CODEX_571,978.7926829,148.695122,D0_batch_2_Sample,2,Endomucin
CODEX_572,2760.009728,146.7023346,D0_batch_2_Sample,1,Non-immune cells
CODEX_573,2903.789157,148.3795181,D0_batch_2_Sample,2,Endomucin
CODEX_574,4687.683099,148.1619718,D0_batch_2_Sample,2,Non-immune cells
CODEX_575,4795.113139,145.0985401,D0_batch_2_Sample,2,Non-immune cells
CODEX_576,6335.441176,145.8936652,D0_batch_2_Sample,2,Endomucin
CODEX_577,484.7017291,148.6210375,D0_batch_2_Sample,1,Non-immune cells
CODEX_578,663.765896,147.6445087,D0_batch_2_Sample,1,Non-immune cells
CODEX_579,1014.233333,151.38,D0_batch_2_Sample,2,Non-immune cells
CODEX_580,1223.477778,148.7222222,D0_batch_2_Sample,2,Endomucin
CODEX_581,1774.349462,150.3494624,D0_batch_2_Sample,1,Non-immune cells
CODEX_582,1920.397436,149.6538462,D0_batch_2_Sample,1,Non-immune cells
CODEX_583,2040.172727,149.9181818,D0_batch_2_Sample,1,Non-immune cells
CODEX_584,3101.820755,150.8018868,D0_batch_2_Sample,1,Non-immune cells
CODEX_585,4068.9,147.4,D0_batch_2_Sample,2,Endomucin
CODEX_586,4708.076642,149.0985401,D0_batch_2_Sample,1,Non-immune cells
CODEX_587,4849.971074,150.8636364,D0_batch_2_Sample,1,Non-immune cells
CODEX_588,4974.715054,149.9193548,D0_batch_2_Sample,2,Non-immune cells
CODEX_589,191.0925926,150.531746,D0_batch_2_Sample,1,Non-immune cells
CODEX_590,1507.612329,149.2890411,D0_batch_2_Sample,2,Endomucin
CODEX_591,1685.0625,153.9375,D0_batch_2_Sample,2,Endomucin
CODEX_592,1990.368132,152.1263736,D0_batch_2_Sample,2,Non-immune cells
CODEX_593,2564.383871,151.1451613,D0_batch_2_Sample,1,Non-immune cells
CODEX_594,2884.67284,151.808642,D0_batch_2_Sample,2,Endomucin
CODEX_595,3695.279661,152.8932203,D0_batch_2_Sample,1,Non-immune cells
CODEX_596,4648.094203,153.9782609,D0_batch_2_Sample,1,Non-immune cells
CODEX_597,370.5431034,153.8189655,D0_batch_2_Sample,2,Non-immune cells
CODEX_598,1356.65873,153.8492063,D0_batch_2_Sample,2,Endomucin
CODEX_599,1863.944444,155.8703704,D0_batch_2_Sample,1,Non-immune cells
CODEX_600,2207.380597,155.8432836,D0_batch_2_Sample,1,Non-immune cells
CODEX_601,2532.879747,157.943038,D0_batch_2_Sample,2,Non-immune cells
CODEX_602,4937.515625,152.78125,D0_batch_2_Sample,2,Non-immune cells
CODEX_603,413.625,156.025,D0_batch_2_Sample,2,Non-immune cells
CODEX_604,2233.360465,157.5930233,D0_batch_2_Sample,1,Non-immune cells
CODEX_605,3133.276699,155.8592233,D0_batch_2_Sample,1,Non-immune cells
CODEX_606,3480.02,157.844,D0_batch_2_Sample,1,Non-immune cells
CODEX_607,4042.885455,156.2672727,D0_batch_2_Sample,1,Non-immune cells
CODEX_608,6399.719178,158.4726027,D0_batch_2_Sample,1,Endomucin
CODEX_609,6622.108541,157.3754448,D0_batch_2_Sample,2,Endomucin
CODEX_610,224.6422594,158.0481172,D0_batch_2_Sample,1,Non-immune cells
CODEX_611,2449.083333,157.5,D0_batch_2_Sample,2,Non-immune cells
CODEX_612,4366.164,158.1,D0_batch_2_Sample,2,Endomucin
CODEX_613,4575.677419,158.9032258,D0_batch_2_Sample,1,Non-immune cells
CODEX_614,258.3333333,158.8,D0_batch_2_Sample,1,Non-immune cells
CODEX_615,3229.75974,161.9545455,D0_batch_2_Sample,1,Non-immune cells
CODEX_616,4182.752252,160.0585586,D0_batch_2_Sample,1,Non-immune cells
CODEX_617,4526.672414,158.9137931,D0_batch_2_Sample,2,Non-immune cells
CODEX_618,4609.489899,160.459596,D0_batch_2_Sample,1,Non-immune cells
CODEX_619,4774.3125,165.0,D0_batch_2_Sample,1,Non-immune cells
CODEX_620,625.6967213,162.9754098,D0_batch_2_Sample,1,Non-immune cells
CODEX_622,3279.019481,164.9415584,D0_batch_2_Sample,2,Non-immune cells
CODEX_623,3632.41358,162.037037,D0_batch_2_Sample,1,Non-immune cells
CODEX_624,4340.215909,161.1590909,D0_batch_2_Sample,1,Non-immune cells
CODEX_625,5592.48374,161.995935,D0_batch_2_Sample,1,Endomucin
CODEX_626,5974.102151,161.8978495,D0_batch_2_Sample,1,Non-immune cells
CODEX_627,6306.875,162.625,D0_batch_2_Sample,2,Endomucin
CODEX_628,47.75925926,162.9074074,D0_batch_2_Sample,2,Non-immune cells
CODEX_629,590.7972973,162.3648649,D0_batch_2_Sample,2,Non-immune cells
CODEX_630,747.4107143,164.8571429,D0_batch_2_Sample,1,Non-immune cells
CODEX_631,1267.017045,164.2045455,D0_batch_2_Sample,1,Non-immune cells
CODEX_632,2170.286408,164.6747573,D0_batch_2_Sample,2,Non-immune cells
CODEX_633,2985.888235,162.7588235,D0_batch_2_Sample,1,Non-immune cells
CODEX_634,4142.366667,163.4333333,D0_batch_2_Sample,2,Endomucin
CODEX_635,4894.052239,163.5845771,D0_batch_2_Sample,1,Non-immune cells
CODEX_636,6421.653153,165.6531532,D0_batch_2_Sample,1,Endomucin
CODEX_637,693.5487805,164.9878049,D0_batch_2_Sample,2,Non-immune cells
CODEX_638,4963.214286,166.3571429,D0_batch_2_Sample,2,Non-immune cells
CODEX_639,5764.65942,167.9202899,D0_batch_2_Sample,1,Non-immune cells
CODEX_640,1583.094595,168.4189189,D0_batch_2_Sample,2,Non-immune cells
CODEX_641,1815.166667,170.6954023,D0_batch_2_Sample,2,Non-immune cells
CODEX_642,3155.166667,167.5512821,D0_batch_2_Sample,1,Non-immune cells
CODEX_643,3962.457447,168.5,D0_batch_2_Sample,1,Non-immune cells
CODEX_644,4263.173267,169.450495,D0_batch_2_Sample,2,Non-immune cells
CODEX_645,5352.697531,168.1790123,D0_batch_2_Sample,2,Endomucin
CODEX_646,6451.215447,167.3130081,D0_batch_2_Sample,1,Non-immune cells
CODEX_647,6.027559055,166.484252,D0_batch_2_Sample,2,Non-immune cells
CODEX_648,641.6666667,170.7777778,D0_batch_2_Sample,2,Non-immune cells
CODEX_649,1455.668317,171.3217822,D0_batch_2_Sample,1,Non-immune cells
CODEX_650,1601.666667,172.1458333,D0_batch_2_Sample,1,Non-immune cells
CODEX_651,1738.124413,172.1995305,D0_batch_2_Sample,2,Non-immune cells
CODEX_652,2582.032468,170.0844156,D0_batch_2_Sample,1,Non-immune cells
CODEX_653,2737.63253,171.0060241,D0_batch_2_Sample,2,Non-immune cells
CODEX_654,3537.272414,171.4241379,D0_batch_2_Sample,2,Endomucin
CODEX_655,4238.709424,170.3848168,D0_batch_2_Sample,1,Non-immune cells
CODEX_656,4387.368687,168.6212121,D0_batch_2_Sample,1,Non-immune cells
CODEX_657,5321.561224,168.7244898,D0_batch_2_Sample,1,Non-immune cells
CODEX_658,6571.885714,172.3142857,D0_batch_2_Sample,1,Endomucin
CODEX_659,1847.126263,172.6616162,D0_batch_2_Sample,2,Non-immune cells
CODEX_660,2566.042857,172.9,D0_batch_2_Sample,1,Non-immune cells
CODEX_661,3500.015924,172.7165605,D0_batch_2_Sample,1,Non-immune cells
